frame_index,timestamp_s,camera_center_x_px,path_center_x_px,lateral_error,heading_error,angular_z_rad_s,linear_x_m_s,confidence,instruction,left_boundary_detected,right_boundary_detected
4572,76.276,640.00,606.06,-0.088449,0.035420,0.056497,0.235391,1.000000,TURN LEFT,1,1
4578,76.376,640.00,608.28,-0.089004,0.039446,0.055503,0.235660,1.000000,TURN LEFT,1,1
4584,76.476,640.00,607.95,-0.078290,0.028208,0.053639,0.236771,1.000000,GO STRAIGHT,1,1
4590,76.576,640.00,606.89,-0.069661,0.017933,0.051491,0.237550,1.000000,GO STRAIGHT,1,1
4596,76.677,640.00,609.30,-0.081925,0.033961,0.050950,0.236578,1.000000,GO STRAIGHT,1,1
4602,76.777,640.00,605.33,-0.078719,0.024544,0.050810,0.236337,1.000000,TURN LEFT,1,1
4608,76.877,640.00,604.90,-0.086871,0.032029,0.051687,0.235390,1.000000,TURN LEFT,1,1
4614,76.977,640.00,604.92,-0.089619,0.034805,0.052624,0.235095,1.000000,TURN LEFT,1,1
4620,77.077,640.00,608.89,-0.093022,0.044412,0.053071,0.235315,1.000000,TURN LEFT,1,1
4626,77.177,640.00,605.53,-0.075367,0.021516,0.051930,0.236731,1.000000,GO STRAIGHT,1,1
4632,77.277,640.00,607.05,-0.075526,0.024045,0.050894,0.236938,1.000000,GO STRAIGHT,1,1
4638,77.377,640.00,612.43,-0.079023,0.035949,0.049715,0.237356,1.000000,GO STRAIGHT,1,1
4644,77.477,640.00,613.79,-0.085830,0.044879,0.049421,0.236820,1.000000,GO STRAIGHT,1,1
4650,77.578,640.00,614.07,-0.083058,0.042537,0.048857,0.237161,1.000000,GO STRAIGHT,1,1
4656,77.678,640.00,609.79,-0.094515,0.047306,0.050389,0.235286,1.000000,TURN LEFT,1,1
4662,77.778,640.00,606.87,-0.088003,0.036242,0.051209,0.235560,1.000000,TURN LEFT,1,1
4668,77.878,640.00,601.33,-0.080400,0.019986,0.051796,0.235563,1.000000,TURN LEFT,1,1
4674,77.978,640.00,600.65,-0.086399,0.024907,0.052996,0.234811,1.000000,TURN LEFT,1,1
4680,78.078,640.00,597.43,-0.083397,0.016882,0.054016,0.234660,1.000000,TURN LEFT,1,1
4686,78.178,640.00,602.55,-0.084224,0.025705,0.054060,0.235329,1.000000,TURN LEFT,1,1
4692,78.278,640.00,604.76,-0.086744,0.031688,0.054034,0.235384,1.000000,TURN LEFT,1,1
4698,78.378,640.00,601.19,-0.059616,-0.001023,0.051524,0.237793,1.000000,GO STRAIGHT,1,1
4704,78.478,640.00,605.32,-0.056133,0.001939,0.048695,0.238782,1.000000,GO STRAIGHT,1,1
4710,78.579,640.00,601.19,-0.056366,-0.004276,0.047316,0.238145,1.000000,GO STRAIGHT,1,1
4716,78.679,640.00,598.28,-0.049951,-0.015241,0.046051,0.238409,1.000000,GO STRAIGHT,1,1
4722,78.779,640.00,597.23,-0.052165,-0.014658,0.045548,0.238015,1.000000,GO STRAIGHT,1,1
4728,78.879,640.00,594.99,-0.048475,-0.021849,0.045116,0.238082,1.000000,GO STRAIGHT,1,1
4734,78.979,640.00,593.66,-0.041466,-0.030934,0.044223,0.238645,1.000000,GO STRAIGHT,1,1
4740,79.079,640.00,591.69,-0.031544,-0.043942,0.042771,0.239427,1.000000,GO STRAIGHT,1,1
4746,79.179,640.00,588.13,-0.023775,-0.057270,0.041400,0.239742,1.000000,GO STRAIGHT,1,1
4752,79.279,640.00,585.04,-0.017324,-0.068554,0.040164,0.239983,1.000000,GO STRAIGHT,1,1
4758,79.379,640.00,588.08,-0.027128,-0.053999,0.039907,0.239371,1.000000,GO STRAIGHT,1,1
4764,79.479,640.00,588.23,-0.026732,-0.054151,0.039654,0.239437,1.000000,GO STRAIGHT,1,1
4770,79.579,640.00,590.45,-0.022869,-0.054558,0.038700,0.240183,1.000000,GO STRAIGHT,1,1
4776,79.680,640.00,592.92,-0.043943,-0.029623,0.039995,0.238266,1.000000,GO STRAIGHT,1,1
4782,79.780,640.00,590.96,-0.048291,-0.028334,0.041714,0.237505,1.000000,GO STRAIGHT,1,1
4788,79.880,640.00,591.83,-0.043873,-0.031394,0.042324,0.238112,1.000000,GO STRAIGHT,1,1
4794,79.980,640.00,592.89,-0.042440,-0.031170,0.042441,0.238425,1.000000,GO STRAIGHT,1,1
4800,80.080,640.00,594.36,-0.039448,-0.031864,0.041964,0.238967,1.000000,GO STRAIGHT,1,1
4806,80.180,640.00,598.78,-0.023377,-0.041029,0.030214,0.250000,1.000000,GO STRAIGHT,1,1
4812,80.280,640.00,602.26,-0.007138,-0.051837,0.021754,0.250000,1.000000,GO STRAIGHT,1,1
4818,80.380,640.00,607.65,-0.009755,-0.040798,0.015663,0.250000,1.000000,GO STRAIGHT,1,1
4824,80.480,640.00,610.43,-0.015263,-0.030940,0.011277,0.250000,1.000000,GO STRAIGHT,1,1
4830,80.581,640.00,614.19,-0.028023,-0.012305,0.008120,0.250000,1.000000,GO STRAIGHT,1,1
4836,80.681,640.00,615.07,-0.041857,0.002904,0.005846,0.250000,1.000000,GO STRAIGHT,1,1
4842,80.781,640.00,613.59,-0.011682,-0.029584,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4848,80.881,640.00,610.92,-0.017348,-0.028088,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4854,80.981,640.00,610.15,-0.001879,-0.044762,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4860,81.081,640.00,611.05,-0.008935,-0.036295,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4866,81.181,640.00,607.54,-0.007715,-0.043002,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4872,81.281,640.00,606.15,0.002313,-0.055209,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4878,81.381,640.00,605.32,0.005746,-0.059934,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4884,81.481,640.00,606.14,0.012558,-0.065468,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4890,81.582,640.00,605.64,0.013801,-0.067482,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4896,81.682,640.00,601.60,0.017912,-0.077912,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4902,81.782,640.00,606.44,0.031847,-0.084284,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4908,81.882,640.00,602.82,0.037031,-0.095131,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4914,81.982,640.00,601.79,0.039804,-0.099502,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4920,82.082,640.00,599.04,0.031985,-0.095979,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4926,82.182,640.00,590.00,0.003567,-0.081689,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4932,82.282,640.00,583.31,-0.016247,-0.072335,0.010501,0.239843,1.000000,GO STRAIGHT,1,1
4938,82.382,640.00,582.03,-0.039276,-0.051302,0.020836,0.237159,1.000000,GO STRAIGHT,1,1
4944,82.482,640.00,588.60,-0.044468,-0.035849,0.027853,0.237569,1.000000,GO STRAIGHT,1,1
4950,82.582,640.00,597.06,-0.054785,-0.012309,0.032766,0.237705,1.000000,GO STRAIGHT,1,1
4956,82.683,640.00,596.66,-0.033564,-0.034161,0.033988,0.239944,1.000000,GO STRAIGHT,1,1
4962,82.783,640.00,604.73,-0.025352,-0.029762,0.024471,0.250000,1.000000,GO STRAIGHT,1,1
4968,82.883,640.00,602.77,-0.003912,-0.054259,0.017619,0.250000,1.000000,GO STRAIGHT,1,1
4974,82.983,640.00,600.97,0.008775,-0.069759,0.012686,0.250000,1.000000,GO STRAIGHT,1,1
4980,83.083,640.00,594.05,0.018181,-0.089982,0.009134,0.250000,1.000000,GO STRAIGHT,1,1
4986,83.183,640.00,597.80,0.021535,-0.087473,0.006576,0.250000,1.000000,GO STRAIGHT,1,1
4992,83.283,640.00,594.86,0.023386,-0.093910,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
4998,83.383,640.00,590.92,0.020597,-0.097284,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5004,83.483,640.00,595.04,0.008019,-0.078268,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5010,83.584,640.00,598.04,0.009477,-0.075033,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5016,83.684,640.00,597.72,-0.004021,-0.062047,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5022,83.784,640.00,596.46,-0.010562,-0.057477,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5028,83.884,640.00,595.38,-0.013422,-0.056301,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5034,83.984,640.00,592.85,-0.022086,-0.051591,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5040,84.084,640.00,589.52,-0.014036,-0.064845,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5046,84.184,640.00,584.62,-0.019666,-0.066869,0.010683,0.239667,1.000000,GO STRAIGHT,1,1
5052,84.284,640.00,580.63,-0.020534,-0.072232,0.019083,0.238982,1.000000,GO STRAIGHT,1,1
5058,84.384,640.00,584.14,-0.030635,-0.056647,0.025724,0.238408,1.000000,GO STRAIGHT,1,1
5064,84.484,640.00,585.27,-0.036159,-0.049356,0.030952,0.237977,1.000000,GO STRAIGHT,1,1
5070,84.585,640.00,590.66,-0.052731,-0.024369,0.035747,0.236979,1.000000,GO STRAIGHT,1,1
5076,84.685,640.00,590.94,-0.062345,-0.014309,0.040232,0.235980,1.000000,TURN LEFT,1,1
5082,84.785,640.00,590.30,-0.066334,-0.011329,0.044008,0.235452,1.000000,TURN LEFT,1,1
5088,84.885,640.00,587.41,-0.065970,-0.016202,0.047127,0.235064,1.000000,TURN LEFT,1,1
5094,84.985,640.00,579.73,-0.072964,-0.021204,0.051332,0.233169,1.000000,TURN LEFT,1,1
5100,85.085,640.00,573.02,-0.084629,-0.020035,0.056694,0.230911,1.000000,TURN LEFT,1,1
5106,85.185,640.00,581.97,-0.099028,0.008354,0.060797,0.230677,1.000000,TURN LEFT,1,1
5112,85.285,640.00,576.04,-0.110583,0.010642,0.065954,0.228547,1.000000,TURN LEFT,1,1
5118,85.385,640.00,588.70,-0.129615,0.049466,0.069858,0.228361,1.000000,TURN LEFT,1,1
5124,85.485,640.00,581.35,-0.144141,0.052495,0.075423,0.225697,1.000000,TURN LEFT,1,1
5130,85.585,640.00,595.45,-0.166799,0.097194,0.079807,0.225332,0.550000,TURN LEFT,1,0
5136,85.686,640.00,599.82,-0.164223,0.101436,0.082007,0.226257,1.000000,TURN LEFT,1,1
5142,85.786,640.00,602.43,-0.134068,0.075359,0.079814,0.229911,1.000000,TURN LEFT,1,1
5148,85.886,640.00,605.66,-0.139979,0.086316,0.078403,0.229749,1.000000,TURN LEFT,1,1
5154,85.986,640.00,606.81,-0.132801,0.080945,0.076406,0.230698,1.000000,TURN LEFT,1,1
5160,86.086,640.00,603.70,-0.109862,0.053140,0.072875,0.232721,1.000000,TURN LEFT,1,1
5166,86.186,640.00,617.17,-0.095432,0.059758,0.066655,0.236280,1.000000,TURN LEFT,1,1
5172,86.286,640.00,628.15,-0.077970,0.059455,0.058538,0.239798,1.000000,GO STRAIGHT,1,1
5178,86.386,640.00,625.94,-0.039468,0.017498,0.042148,0.250000,1.000000,GO STRAIGHT,1,1
5184,86.486,640.00,621.65,-0.014536,-0.014136,0.030346,0.250000,1.000000,GO STRAIGHT,1,1
5190,86.587,640.00,620.91,0.000562,-0.030397,0.021849,0.250000,1.000000,GO STRAIGHT,1,1
5196,86.687,640.00,621.16,0.024873,-0.054308,0.015732,0.250000,1.000000,GO STRAIGHT,1,1
5202,86.787,640.00,622.05,0.031713,-0.059762,0.011327,0.250000,1.000000,GO STRAIGHT,1,1
5208,86.887,640.00,621.02,0.028476,-0.058128,0.008155,0.250000,1.000000,GO STRAIGHT,1,1
5214,86.987,640.00,622.15,0.032660,-0.060554,0.005872,0.250000,1.000000,GO STRAIGHT,1,1
5220,87.087,640.00,616.34,0.061865,-0.098836,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5226,87.187,640.00,616.90,0.055210,-0.091302,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5232,87.287,640.00,618.93,0.042893,-0.075815,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5238,87.387,640.00,619.81,0.031771,-0.063324,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5244,87.487,640.00,619.34,0.038696,-0.070983,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5250,87.588,640.00,617.39,0.049751,-0.085077,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5256,87.688,640.00,617.02,0.055936,-0.091844,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5262,87.788,640.00,617.14,0.047609,-0.083329,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5268,87.888,640.00,617.44,0.044831,-0.080080,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5274,87.988,640.00,617.96,0.039172,-0.073612,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5280,88.088,640.00,623.92,0.024440,-0.049558,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5286,88.188,640.00,622.06,0.011248,-0.039279,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5292,88.288,640.00,618.38,0.009268,-0.043055,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5298,88.388,640.00,619.13,0.014967,-0.047584,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5304,88.488,640.00,614.53,0.042866,-0.082655,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5310,88.588,640.00,619.12,0.017852,-0.050482,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5316,88.689,640.00,618.72,0.007319,-0.040576,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5322,88.789,640.00,621.75,-0.000007,-0.028515,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5328,88.889,640.00,624.14,0.001249,-0.026034,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5334,88.989,640.00,624.38,0.002917,-0.027318,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5340,89.089,640.00,628.98,-0.000330,-0.016883,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5346,89.189,640.00,628.41,0.000958,-0.019072,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5352,89.289,640.00,628.47,0.008268,-0.026284,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5358,89.389,640.00,631.26,0.011186,-0.024840,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5364,89.489,640.00,629.47,0.004506,-0.020964,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5370,89.590,640.00,630.28,0.023062,-0.038245,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5376,89.690,640.00,626.68,0.008991,-0.029806,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5382,89.790,640.00,630.95,0.004487,-0.018622,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5388,89.890,640.00,629.85,0.024345,-0.040212,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5394,89.990,640.00,628.37,0.058321,-0.076487,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5400,90.090,640.00,626.59,0.065709,-0.086666,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5406,90.190,640.00,629.87,0.047255,-0.063076,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5412,90.290,640.00,633.28,0.032427,-0.042925,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5418,90.390,640.00,627.68,0.044887,-0.064143,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5424,90.490,640.00,627.16,0.034845,-0.054909,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5430,90.591,640.00,622.59,0.067409,-0.094618,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5436,90.691,640.00,626.40,0.051702,-0.072950,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5442,90.791,640.00,623.79,0.045098,-0.070424,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5448,90.891,640.00,623.17,0.040557,-0.066855,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5454,90.991,640.00,620.55,0.049877,-0.080266,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5460,91.091,640.00,616.14,0.055716,-0.093002,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5466,91.191,640.00,612.82,0.057911,-0.100378,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5472,91.291,640.00,611.91,0.061169,-0.105057,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5478,91.391,640.00,615.00,0.052848,-0.091916,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5484,91.491,640.00,615.69,0.055276,-0.093253,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5490,91.591,640.00,614.32,0.053994,-0.094122,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5496,91.692,640.00,619.78,0.039946,-0.071546,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5502,91.792,640.00,617.68,0.047874,-0.082741,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5508,91.892,640.00,616.80,0.046294,-0.082550,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5514,91.992,640.00,613.94,0.045582,-0.086302,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5520,92.092,640.00,613.65,0.035026,-0.076199,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5526,92.192,640.00,611.67,0.035186,-0.079451,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5532,92.292,640.00,611.03,0.037207,-0.082473,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5538,92.392,640.00,609.11,0.029954,-0.078217,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5544,92.492,640.00,610.05,0.015476,-0.062276,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5550,92.593,640.00,609.98,0.013021,-0.059924,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5556,92.693,640.00,609.65,0.017261,-0.064678,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5562,92.793,640.00,607.69,0.016989,-0.067481,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5568,92.893,640.00,609.54,0.019495,-0.067086,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5574,92.993,640.00,601.36,0.025571,-0.085945,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5580,93.093,640.00,605.08,0.021881,-0.076439,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5586,93.193,640.00,601.53,0.024951,-0.085068,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5592,93.293,640.00,602.39,0.026120,-0.084879,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5598,93.393,640.00,595.95,0.029860,-0.098693,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5604,93.493,640.00,593.00,0.029878,-0.103311,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5610,93.594,640.00,585.78,0.031137,-0.115859,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5616,93.694,640.00,588.39,0.025476,-0.106109,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5622,93.794,640.00,587.96,0.016346,-0.097653,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5628,93.894,640.00,597.22,0.000929,-0.067780,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5634,93.994,640.00,598.84,0.003888,-0.068200,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5640,94.094,640.00,600.84,0.000967,-0.062151,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5646,94.194,640.00,602.86,-0.003364,-0.054661,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5652,94.294,640.00,603.18,-0.003352,-0.054179,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5658,94.394,640.00,600.30,-0.001658,-0.060370,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5664,94.494,640.00,597.80,0.003281,-0.069215,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5670,94.594,640.00,592.56,0.008397,-0.082524,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5676,94.695,640.00,595.04,0.003252,-0.073496,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5682,94.795,640.00,596.31,-0.005884,-0.062377,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5688,94.895,640.00,594.52,-0.008816,-0.062243,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5694,94.995,640.00,594.41,-0.015353,-0.055877,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5700,95.095,640.00,592.78,-0.017045,-0.056743,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5706,95.195,640.00,598.26,-0.004268,-0.060953,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5712,95.295,640.00,599.54,0.003477,-0.066695,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5718,95.395,640.00,600.09,0.003069,-0.065425,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5724,95.495,640.00,601.38,0.011184,-0.071529,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5730,95.596,640.00,602.90,0.010865,-0.068832,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5736,95.696,640.00,601.87,-0.003042,-0.056534,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5742,95.796,640.00,605.80,-0.005912,-0.047526,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5748,95.896,640.00,610.28,0.007117,-0.053553,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5754,95.996,640.00,609.80,0.007490,-0.054674,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5760,96.096,640.00,609.09,0.007394,-0.055692,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5766,96.196,640.00,610.18,0.013236,-0.059827,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5772,96.296,640.00,612.19,0.007081,-0.050540,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5778,96.396,640.00,616.60,0.002767,-0.039336,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5784,96.496,640.00,617.13,-0.003188,-0.032554,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5790,96.597,640.00,612.33,-0.014110,-0.029127,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5796,96.697,640.00,612.54,-0.026690,-0.016213,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5802,96.797,640.00,608.74,-0.035245,-0.013592,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5808,96.897,640.00,605.79,-0.032756,-0.020692,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5814,96.997,640.00,607.81,-0.038102,-0.012192,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5820,97.097,640.00,605.38,-0.030414,-0.023680,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5826,97.197,640.00,604.14,-0.025958,-0.030070,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5832,97.297,640.00,602.39,-0.021625,-0.037139,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5838,97.397,640.00,600.43,-0.010109,-0.051718,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5844,97.497,640.00,599.13,-0.011984,-0.051867,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5850,97.597,640.00,597.93,0.001032,-0.066765,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5856,97.698,640.00,600.18,-0.003406,-0.058814,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5862,97.798,640.00,600.18,-0.001338,-0.060882,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5868,97.898,640.00,601.84,-0.000225,-0.059394,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5874,97.998,640.00,602.34,0.001804,-0.060641,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5880,98.098,640.00,601.11,0.006493,-0.067255,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5886,98.198,640.00,607.05,-0.001352,-0.050127,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5892,98.298,640.00,608.60,0.001982,-0.051050,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5898,98.398,640.00,610.78,-0.003681,-0.041977,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5904,98.498,640.00,611.80,0.002988,-0.047048,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5910,98.599,640.00,614.81,0.006463,-0.045824,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5916,98.699,640.00,616.95,0.003228,-0.039248,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5922,98.799,640.00,622.84,0.006231,-0.033044,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5928,98.899,640.00,623.27,0.012363,-0.038500,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5934,98.999,640.00,626.31,0.004171,-0.025554,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5940,99.099,640.00,627.50,-0.001945,-0.017584,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5946,99.199,640.00,626.76,0.013728,-0.034408,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5952,99.299,640.00,626.47,0.005935,-0.027073,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5958,99.399,640.00,628.70,-0.024830,0.007172,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5964,99.499,640.00,630.86,-0.037437,0.023149,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5970,99.600,640.00,630.78,-0.047221,0.032811,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5976,99.700,640.00,630.16,-0.048680,0.033308,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
5982,99.800,640.00,617.35,-0.088762,0.053378,0.013409,0.237030,1.000000,GO STRAIGHT,1,1
5988,99.900,640.00,611.10,-0.116188,0.071028,0.027093,0.233132,1.000000,TURN LEFT,1,1
5994,100.000,640.00,607.18,-0.108549,0.057271,0.036690,0.233380,0.550000,TURN LEFT,1,0
6000,100.100,640.00,605.30,-0.119081,0.064863,0.045067,0.231960,0.550000,TURN LEFT,1,0
6006,100.200,640.00,599.66,-0.143625,0.080599,0.054711,0.228466,0.550000,TURN LEFT,1,0
6012,100.300,640.00,597.93,-0.146396,0.080654,0.062231,0.227909,0.550000,TURN LEFT,1,0
6018,100.400,640.00,596.86,-0.148228,0.080823,0.068013,0.227553,0.550000,TURN LEFT,1,0
6024,100.500,640.00,606.09,-0.129447,0.076466,0.068660,0.230954,1.000000,TURN LEFT,1,1
6030,100.600,640.00,612.56,-0.126008,0.083126,0.067750,0.232284,1.000000,TURN LEFT,1,1
6036,100.701,640.00,616.80,-0.121717,0.085459,0.065966,0.233377,1.000000,TURN LEFT,1,1
6042,100.801,640.00,621.56,-0.115716,0.086905,0.063279,0.234733,1.000000,TURN LEFT,1,1
6048,100.901,640.00,622.29,-0.109921,0.082243,0.060584,0.235468,1.000000,TURN LEFT,1,1
6054,101.001,640.00,623.32,-0.115307,0.089243,0.059089,0.235038,1.000000,TURN LEFT,1,1
6060,101.101,640.00,624.73,-0.118185,0.094323,0.058120,0.234935,1.000000,TURN LEFT,1,1
6066,101.201,640.00,628.01,-0.114118,0.095381,0.056463,0.235861,1.000000,TURN LEFT,1,1
6072,101.301,640.00,629.11,-0.108722,0.091704,0.054498,0.236609,1.000000,GO STRAIGHT,1,1
6078,101.401,640.00,629.82,-0.112032,0.096119,0.053346,0.236355,1.000000,TURN LEFT,1,1
6084,101.501,640.00,627.77,-0.103775,0.084666,0.051905,0.236946,1.000000,GO STRAIGHT,1,1
