index,target_lat,target_lon,pano_id,pano_lat,pano_lon,distance_to_pano_m,heading,image_file,filename,historical_date,candidate_rank,source_current_pano_id
10,50.102282604651165,14.392455523255814,FXMA_sHF9T8lfjypGDAAmg,50.10232378117554,14.3923939055276,6.346,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0010_rank_0_2014-05_heading_311_FXMA_sHF9T8lfjypGDAAmg.jpg,source_0010_rank_0_2014-05_heading_311_FXMA_sHF9T8lfjypGDAAmg.jpg,2014-05,0,7U3uE8VEagi2lsoc-Qgtgg
11,50.10231216511628,14.392401925581396,FXMA_sHF9T8lfjypGDAAmg,50.10232378117554,14.3923939055276,1.413,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0011_rank_0_2014-05_heading_311_FXMA_sHF9T8lfjypGDAAmg.jpg,source_0011_rank_0_2014-05_heading_311_FXMA_sHF9T8lfjypGDAAmg.jpg,2014-05,0,7U3uE8VEagi2lsoc-Qgtgg
13,50.10237128604651,14.392294730232559,N-R0imUwsND0zsDXbXtIyg,50.10236195411338,14.39232683361999,2.514,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0013_rank_1_2014-05_heading_311_N-R0imUwsND0zsDXbXtIyg.jpg,source_0013_rank_1_2014-05_heading_311_N-R0imUwsND0zsDXbXtIyg.jpg,2014-05,1,OQl4VHcF5xCa0egYysChKw
14,50.10240084651163,14.392241132558139,S_30dXXpEU1rHAPsAA3UVg,50.10244794297014,14.39216894923002,7.344,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0014_rank_2_2014-05_heading_311_S_30dXXpEU1rHAPsAA3UVg.jpg,source_0014_rank_2_2014-05_heading_311_S_30dXXpEU1rHAPsAA3UVg.jpg,2014-05,2,TyIip1jsJ3lz8SrC0iqQ1A
15,50.102430406976744,14.392187534883721,S_30dXXpEU1rHAPsAA3UVg,50.10244794297014,14.39216894923002,2.358,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0015_rank_2_2014-05_heading_311_S_30dXXpEU1rHAPsAA3UVg.jpg,source_0015_rank_2_2014-05_heading_311_S_30dXXpEU1rHAPsAA3UVg.jpg,2014-05,2,TyIip1jsJ3lz8SrC0iqQ1A
16,50.10245996744186,14.392133937209303,-2zj8-q1Zj5AMIaSILabew,50.10248291649624,14.39210502212039,3.281,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0016_rank_0_2014-05_heading_311_-2zj8-q1Zj5AMIaSILabew.jpg,source_0016_rank_0_2014-05_heading_311_-2zj8-q1Zj5AMIaSILabew.jpg,2014-05,0,CAoSFkNJSE0wb2dLRUlDQWdJRHFxNnFIQ0E.
17,50.102489527906975,14.392080339534884,-2zj8-q1Zj5AMIaSILabew,50.10248291649624,14.39210502212039,1.908,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0017_rank_1_2014-05_heading_311_-2zj8-q1Zj5AMIaSILabew.jpg,source_0017_rank_1_2014-05_heading_311_-2zj8-q1Zj5AMIaSILabew.jpg,2014-05,1,RJVwsEGf5qEPIv9k2DpDUA
18,50.10251908837209,14.392026741860466,ispWWKq2PQI-_fxJbLIcxw,50.10255502446962,14.39197336912572,5.519,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0018_rank_2_2014-05_heading_311_ispWWKq2PQI-_fxJbLIcxw.jpg,source_0018_rank_2_2014-05_heading_311_ispWWKq2PQI-_fxJbLIcxw.jpg,2014-05,2,xJ8OXDlhU_XhW6Q1a2uk4A
19,50.10254864883721,14.391973144186046,ispWWKq2PQI-_fxJbLIcxw,50.10255502446962,14.39197336912572,0.709,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0019_rank_0_2014-05_heading_311_ispWWKq2PQI-_fxJbLIcxw.jpg,source_0019_rank_0_2014-05_heading_311_ispWWKq2PQI-_fxJbLIcxw.jpg,2014-05,0,xJ8OXDlhU_XhW6Q1a2uk4A
20,50.10257820930232,14.391919546511629,Vtswe1iWCxU_n6_pN_bDSw,50.10261984502525,14.39185694570984,6.432,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0020_rank_2_2014-05_heading_311_Vtswe1iWCxU_n6_pN_bDSw.jpg,source_0020_rank_2_2014-05_heading_311_Vtswe1iWCxU_n6_pN_bDSw.jpg,2014-05,2,QViZyHVjPGtVUcF-kNMh1A
21,50.10260776976744,14.391865948837209,Vtswe1iWCxU_n6_pN_bDSw,50.10261984502525,14.39185694570984,1.488,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0021_rank_1_2014-05_heading_311_Vtswe1iWCxU_n6_pN_bDSw.jpg,source_0021_rank_1_2014-05_heading_311_Vtswe1iWCxU_n6_pN_bDSw.jpg,2014-05,1,QViZyHVjPGtVUcF-kNMh1A
22,50.10263733023256,14.391812351162791,S1fYXjJxY1-2TkxUVVhAgw,50.10268508089257,14.39174040279367,7.384,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0022_rank_2_2014-05_heading_311_S1fYXjJxY1-2TkxUVVhAgw.jpg,source_0022_rank_2_2014-05_heading_311_S1fYXjJxY1-2TkxUVVhAgw.jpg,2014-05,2,VENk61QWZZn9gP-FpjTPeA
23,50.10266689069768,14.391758753488372,S1fYXjJxY1-2TkxUVVhAgw,50.10268508089257,14.39174040279367,2.409,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0023_rank_1_2014-05_heading_311_S1fYXjJxY1-2TkxUVVhAgw.jpg,source_0023_rank_1_2014-05_heading_311_S1fYXjJxY1-2TkxUVVhAgw.jpg,2014-05,1,VENk61QWZZn9gP-FpjTPeA
24,50.10269645116279,14.391705155813954,CavxsP0rpAE4YjyeiTsS4A,50.10274590638191,14.3916315225794,7.604,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0024_rank_2_2014-05_heading_311_CavxsP0rpAE4YjyeiTsS4A.jpg,source_0024_rank_2_2014-05_heading_311_CavxsP0rpAE4YjyeiTsS4A.jpg,2014-05,2,Gv8VxIjdWo1YwsMd91rpVg
25,50.10272601162791,14.391651558139534,CavxsP0rpAE4YjyeiTsS4A,50.10274590638191,14.3916315225794,2.634,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0025_rank_2_2014-05_heading_311_CavxsP0rpAE4YjyeiTsS4A.jpg,source_0025_rank_2_2014-05_heading_311_CavxsP0rpAE4YjyeiTsS4A.jpg,2014-05,2,Gv8VxIjdWo1YwsMd91rpVg
26,50.102755572093024,14.391597960465116,BCyvQILbxEFSBpSVBRUVYA,50.10280379760841,14.39152558972413,7.443,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0026_rank_2_2014-05_heading_311_BCyvQILbxEFSBpSVBRUVYA.jpg,source_0026_rank_2_2014-05_heading_311_BCyvQILbxEFSBpSVBRUVYA.jpg,2014-05,2,AKgB30PtZK5m3aHWjbYbgw
27,50.10278513255814,14.391544362790697,BCyvQILbxEFSBpSVBRUVYA,50.10280379760841,14.39152558972413,2.47,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0027_rank_2_2014-05_heading_311_BCyvQILbxEFSBpSVBRUVYA.jpg,source_0027_rank_2_2014-05_heading_311_BCyvQILbxEFSBpSVBRUVYA.jpg,2014-05,2,AKgB30PtZK5m3aHWjbYbgw
